artist;title;lyrics
Kevin Johansen;Ese lunar;"  Ese lunar me está mirando Ese lunar me está llamando Ese lunar me está diciendo No te vayas, quédate viendo  En el espacio que hay Entre el fin de tu cuello Y el principio de tu pecho Había algo sonriéndome Que me dejó medio mal trecho…  En el espacio que hay Entre el fin de tu duda Y el principio de tus ganas Había algo ahí Pidiéndome que me asomara a su ventana  Ese lunar… Y en el espacio que hay Entre el fin de tu espalda Y el principio de ""eso"" Había algo ahí, tan sabroso No precisaba aderezo  Ese lunar…  Tenía el cuerpo más parecido a un alma Que haya visto en mi vida Tenía el cuerpo más parecido a un alma Que haya visto en toda mi vida…  Ese lunar…  Ese lunar me está mirando Ese lunar me está llamando… No te vayas, quédate viendo  "
Kevin Johansen;Everybody knows;  Everybody knows that the dice are loaded Everybody rolls with their fingers crossed Everybody knows that the war is over Everybody knows that the dice are loaded Everybody rolls with their fingers crossed Everybody knows that the war is over Everybody knows the good guys lost Everybody knows the fight was fixed The poor stay poor, the rich get rich That's how it goes Everybody knows  Everybody knows that the boat is leaking Everybody knows that the captain lied Everybody got this broken feeling Like their father or their dog just died  Everybody talking to their pockets Everybody wants a box of chocolates And a long stem rose Everybody knows  Everybody knows that you love me baby Everybody knows that you really do Everybody knows that you've been faithful Ah give or take a night or two Everybody knows you've been discreet But there were so many people you just had to meet Without your clothes And everybody knows  Everybody knows, everybody knows That's how it goes Everybody knows  Everybody knows, everybody knows That's how it goes Everybody knows And everybody knows that it's now or never Everybody knows that it's me or you And everybody knows that you live forever Ah when you've done a line or two Everybody knows the deal is rotten Old black joe's still pickin' cotton For your ribbons and bows And everybody knows  And everybody knows that the plague is coming Everybody knows that it's moving fast Everybody knows that the naked man and woman Are just a shining artifact of the past Everybody knows the scene is dead But there's gonna be a meter on your bed That will disclose What everybody knows  And everybody knows that you're in trouble Everybody knows what you've been through From the bloody cross on top of calvary To the beach of malibu Everybody knows it's coming apart Take one last look at this sacred heart Before it blows And everybody knows  Everybody knows, everybody knows That's how it goes Everybody knows  Oh everybody knows, everybody knows That's how it goes Everybody knows  Everybody knows  
Kevin Johansen;Everybody Says;  Everybody says to me ´don´t be a stranger' Even some strangers say this phrase to me Everybody says good morning in the morning And when you´re eating, everybody says ´bon apetit'  Everybody says good evening in the twilight Please take care and don´t forget to be cool (yourself) Everybody says the same old kind of phrases Wonder if everybody means the same thing  Everybody says the grass is always greener On the other side, where you can never touch Do the right thing and never talk to strangers Break a leg and keep your cool, don´t mess it up  And never ever judge a book just by its cover And whatever else you do, don´t push your luck Everybody says the Pledge of Our Allegiance Wonder if in the same old God we all trust…  
Kevin Johansen;Everything Is (Falling Into Place);  I know it sounds wrong / And I don't have the face But lately everything / Is falling into place I know it sounds dumb / But it ain't no disgrace It just feels so damn good / To be out of the race I know it sounds strange / To really feel free But how can you complain If it's the way it's meant to be You know I got a pop heart / What else can I say? I love a simple tune / That anyone can play See this little girl / She's 7 years old (4 in the photo) You listen to her sing / And you listen to her soul So what is the need / For all (of) us as a race So why, oh! all the greed / If it's gone in a day And everything's falling into place... (Everything is, everything is) I know it sounds wrong...  
Kevin Johansen;Fantasma de carnaval;  Cuando suena el último tambor Y todos se fueron a dormir Fantasmas de carnaval  Cuando todo parece morir Y febrero ya se retiró Ahí salimo' a redoblar  Esto no es el tango for 'sport' Esto se hace sólo por amor Camisas a transpirar  Resonancia y reverberación Son el pulso de nuestro latir Fantasmas de carnaval  Y el regreso siempre volverá Del origen al original  Cuando ya no suena el tamboril Y el repique ya se las picó Ahí salimo'a redoblar  No creemo' en la reencarnación Pero sí en el reencarnaval Y lo vamo'a demostrar  Y el regreso de los muertos vivos de una murga más Que le quita el paso de los años a este gran ritual Y el regreso de los muertos vivos de una murga más Que le quita el paso de los años a otro carnaval  Sólo un niño parece escuchar El rumor de un lejano cantar Y el solito los va a ver pasar Los fantasmas se van a ensayar...  Na, na, na, nanananaana Fantasmas de carnaval…  Eiara ero eiara ero…  
Kevin Johansen;Fantasmas de carnaval;  Cuando suena el último tambor Y todos se fueron a dormir Fantasmas de carnaval  Cuando todo parece morir Y febrero ya se retiró Ahí salimo' a redoblar  Esto no es el tango for 'sport' Esto se hace sólo por amor Camisas a transpirar  Resonancia y reverberación Son el pulso de nuestro latir Fantasmas de carnaval  Y el regreso siempre volverá Del origen al original  Cuando ya no suena el tamboril Y el repique ya se las picó Ahí salimo'a redoblar  No creemo' en la reencarnación Pero sí en el reencarnaval Y lo vamo'a demostrar  Y el regreso de los muertos vivos de una murga más Que le quita el paso de los años a este gran ritual Y el regreso de los muertos vivos de una murga más Que le quita el paso de los años a otro carnaval  Sólo un niño parece escuchar El rumor de un lejano cantar Y el solito los va a ver pasar Los fantasmas se van a ensayar...  Na, na, na,nanananaana Fantasmas de carnaval…  Eiara ero eiara ero…  
Kevin Johansen;Fin de fiesta;  Ya se terminó Ya se va la gente Ya sé lo que me vas a decir: Que no hay que llorar Que son cosas que pasan... Y yo siempre lloré por no reir Pero no me queda más memoria Y no hay foto que quiera borrar Ya se acabó Ya es el fin de fiesta Y nace el tan temido qué dirán Si se fue con él Si ella se fue con ella... Los que no entregaron, ya lo harán Si la vida es una orgía lenta Lo mejor debe estar por llegar Ya se terminó... (repite)  
Kevin Johansen;Fin de fiesta - en vivo;  Ya se terminó Ya se va la gente Ya sé lo que me vas a decir: Que no hay que llorar Que son cosas que pasan... Y yo siempre lloré por no reir Pero no me queda más memoria Y no hay foto que quiera borrar Ya se acabó Ya es el fin de fiesta Y nace el tan temido qué dirán Si se fue con él Si ella se fue con ella... Los que no entregaron, ya lo harán Si la vida es una orgía lenta Lo mejor debe estar por llegar Ya se terminó... (repite)  
Kevin Johansen;Fin de fiesta - nueva versión;  Ya se terminó Ya se va la gente Ya sé lo que me vas a decir: Que no hay que llorar Que son cosas que pasan... Y yo siempre lloré por no reir Pero no me queda más memoria Y no hay foto que quiera borrar Ya se acabó Ya es el fin de fiesta Y nace el tan temido qué dirán Si se fue con él Si ella se fue con ella... Los que no entregaron, ya lo harán Si la vida es una orgía lenta Lo mejor debe estar por llegar Ya se terminó... (repite)  
Kevin Johansen;Funny Face;"  You're always lookin' at me like I'm crazy Like I'm out of place Givin'me that stare you give me With me your funny face  I used to feel a bit intimidated But now I'm okay I just go on and mind my own business And watch you're funny face  I wanna, I wanna, I wanna party I wanna party with you I think a, I guess a, I suppose a party Would be the best thing to do with you Yeah, with a you, with a you, with a you With a you, with a you…Funny Face!  I'll dip my toes in boilin'gravy And then I'll lick 'em clean I'll threaten you with joinin' the Navy To watch you make a scene, you see  Siempre me estás mirando como a un loco Como un ""Guachupey"" Dándome ese ""look"" que me das Con tu Funny Face...  "
Kevin Johansen;Glass;  You seem to touch things Turn them into gold If I'd try the same thing You seem to touch things Turn them into gold If I'd try the same thing They'd turn into stone  You're so resilient You don't break at the seams And I'm so brazilian Always on extremes  And I seem to break like glass I break just like that  You stir opinion By raising just a brow But I'm argentinian And I'd like to know how How without effort Things seem to go your way While it's such a struggle And I just seem to break  Yeah, I seem to break like glass I break just like that Seem to break like glass I break like glass Just like that  You seem to reach things Going by the book If I tried the same thing I'd leap before I look  And I seem to break And I seem to break Like glass And I seem to break like  
Kevin Johansen;Go on;  I shouldn't try what I'm gonna try I shouldn't go where I'm gonna go I shouldn't ask for what I'm gonna ask for But I don't know better I know I should go on, go on, go on Don't stop  I travelled far and I travelled wide I thought I had lots of things to hide I'm on a mission beyond all superstition And I don' know better I know I should go on, go on, go on, go on Don't stop  'Cause I know you know I know you know I know you know That you should go on, go on , go on, go on...  (Repite 1ra estrofa)  No need to worry, to fuss and cry No need to go back and wonder why I'm on a mission beyond all superstition And I don' know better I know I should go on, go on, go on, go on Don't stop  Yeah cause I know that you know, I know you know I know you know That you should Go On!  
Kevin Johansen;Guacamole;  Sittin' on a bencho, waitin' for the teco guacamole Carne con frijole', carne con frijole' Waitin' for the sun to shine, hopin' for the chicken yakisoba Hope there's some left over, hope there's some left over'  Ay, mami, qué está haciendo, dónde va? Ay, papi, no sé, pero vete ya! Even when the pompan takin' on a holey, guacamole'  Samarranch, Havelange, Copa Mundo, UEFA de la FIFA Just like Queen Latifah, hope she got some reefah Solitaire, happiness, joie de vivre just' a like Lola Hope she' there sola, hope she' there sola  Guacamole, Si Señor, Por Favor!  Ay, mami, qué esta haciendo, dónde va? Ay, papi, no sé pero voy pa' allá! Even when the pompan takin' escabeche Uy, café con leche!  Vamos a comer a lo de Beto, que nos hizo guacamole! Carne con frijole', carne con frijole'! Cuchufrito, habichuela, hot tamale, trucha al escabeche Con café con leche, con café con leche' Chimichurri, zucundún con chequendengue, Caraguatatuba Y uma caipiruva, y uma caipiruva' Un poquito de manteca, cuatro cucharada e' milanesa Queso con frambuesa, pongan bien la mesa!  (Breakdown)  Boca Juniors, River Plate, Chacarita, Diego Maradona Diego no perdona, Diego no perdona Solitaire, happiness, joie de vivre, just a like a Lola Hope she there a sola, hope she there a sola'  Ay, mami qué esta haciendo, dónde va? Ay, papi no se pero voy pa' alla! Even when the pompan takin' on a lilly Don't be so silly'  Guacamole, guacamole, si Señor, por favor!  
Kevin Johansen;Guacamole - en vivo;  Sittin' on a bencho, waitin' for the teco guacamole Carne con frijole', carne con frijole' Waitin' for the sun to shine, hopin' for the chicken yakisoba Hope there's some left over, hope there's some left over'  Ay, mami, qué está haciendo, dónde va? Ay, papi, no sé, pero vete ya! Even when the pompan takin' on a holey, guacamole'  Samarranch, Havelange, Copa Mundo, UEFA de la FIFA Just like Queen Latifah, hope she got some reefah Solitaire, happiness, joie de vivre just' a like Lola Hope she' there sola, hope she' there sola  Guacamole, Si Señor, Por Favor!  Ay, mami, qué esta haciendo, dónde va? Ay, papi, no sé pero voy pa' allá! Even when the pompan takin' escabeche Uy, café con leche!  Vamos a comer a lo de Beto, que nos hizo guacamole! Carne con frijole', carne con frijole'! Cuchufrito, habichuela, hot tamale, trucha al escabeche Con café con leche, con café con leche' Chimichurri, zucundún con chequendengue, Caraguatatuba Y uma caipiruva, y uma caipiruva' Un poquito de manteca, cuatro cucharada e' milanesa Queso con frambuesa, pongan bien la mesa!  (Breakdown) Boca Juniors, River Plate, Chacarita, Diego Maradona Diego no perdona, Diego no perdona Solitaire, happiness, joie de vivre, just a like a Lola Hope she there a sola, hope she there a sola'  Ay, mami qué esta haciendo, dónde va? Ay, papi no se pero voy pa' alla! Even when the pompan takin' on a lilly Don't be so silly'  Guacamole, guacamole, si Señor, por favor!  
Kevin Johansen;Heat of the Moment;  I didn't know what I was thinking I didn't know what I was doing All I know is that I found myself (Dancing) with you'  Call it the heat of the moment Call it the moment of truth All I know is that I found myself With you'  'Cause when you let yourself go Where do tou go When you let yourself go..?  I think our hips touched eachother Before our eyes actually met All I know is that now I have no regrets All I know is that now I have no regrets'  When you let yourself go Where do you go When you let yourself go Where do you go..?  I didn't know what I was thinking I didn't know what I was doing All I know is that I found myself With you  
